id,tid_not_to_be_used,airline,tag,tweet
101494,570606661875802112,Delta,dM}c5i95_Wot,family down with the bug. @chrystinafinch suppose to fly out to help mom move has been on hold with @Delta  @DeltaAssist  2 hours!!
101507,570611449808056320,SouthWest,dM}c5i95_Wot,Missed plane inspections prompt @SouthwestAir cancellations: http://t.co/8jUQmI1FKt - @WFTV.
101572,570634360275279872,American,dM}c5i95_Wot,@AmericanAir Why charge me for selecting seats when I am platinum? Defeats purpose of being a loyal customer.  #frustrated
101603,570643433469173760,Delta,dM}c5i95_Wot,@DeltaAssist mother in law is flying tomorrow MSP-ATL-TLH. Is it likely the Atlanta leg will be cancelled?
101718,570685649885515776,Delta,dM}c5i95_Wot,@DeltaAssist hi. I never got a confirmation of the new flight booked for me. Can you help!
101753,570698516655316992,JetBlue,dM}c5i95_Wot,"@JetBlue think its pathetic that when flying across the country my only dining options are trash junk food, fake salami or apple sauce."
101757,570699661943676928,American,dM}c5i95_Wot,@AmericanAir Lost my families luggage in Cancun no bags for last 3 days #AmericanAirlines #customer-experience #epicfail
101829,570726319551459328,VirginAmerica,dM}c5i95_Wot,@LeslieMarshall @VirginAmerica They pay and have super tweet!  It sucks in my mind
101844,570728992887730176,American,dM}c5i95_Wot,@AmericanAir continues to disappoint. The pilot and his team show up late with Garrett's popcorn as 30 people stand waiting to board. #smh
101858,570732000786698240,United,dM}c5i95_Wot,Aw so sad @united wonder how many were your regular cancellations out of Newark! http://t.co/JElIegzIdh #unitedsucks
101882,570741283729383424,Delta,dM}c5i95_Wot,@DeltaAssist flight 2537 stuck for 5 hours and no food being offered? People on the plane are getting sick! Help them out!!
101907,570747092085436416,Delta,dM}c5i95_Wot,@DeltaAssist My flight was delayed and the online change cancelled one of my connecting flignts. How do I get it back?
101909,570747758619054080,AlaskaAir,dM}c5i95_Wot,@Halo_3128 @AngryJoeShow @AlaskaAir what the fuck?! Why did u steal my picture?
101961,570767461550682112,American,dM}c5i95_Wot,"I was supposed to be at XNA now. Instead, I'm still at ORD waiting for de-icing. If it could go wrong with this @AmericanAir flight, it has."
101976,570773337036734464,American,dM}c5i95_Wot,"There's always @southwestair  RT @cmsones: If you need to reach @AmericanAir , realized they are trained to not give out ph# #Awful service."
101979,570773823349399552,JetBlue,dM}c5i95_Wot,@JetBlue isn't fly-fi plus supposed to be faster? on a flight now and paid for it and it's just as slow as the free wifi :/
102047,570797675643330560,American,dM}c5i95_Wot,I've seriously been dealing with issues with @AmericanAir since 4:30a and I'm STILL not done. Where's Southwest service when you need it?!
102156,570920060237131776,Delta,dM}c5i95_Wot,First time flyin @Delta @DeltaAssist and first day of vacation is a complete wash because they can't de-ice a plane in Houston. Never again
102201,570947391328813056,American,dM}c5i95_Wot,@AmericanAir yet again DISSAPOINTS! 3 count them THREE american airlines planes mechanical problems coincidence?  Or just worthless?
102204,570947880833445888,United,dM}c5i95_Wot,"@united just found out I was upgraded to first class but the flight attendants never told me so here I sit. Glad I'm 1k, treat like garbage"
102269,570976243811618816,SouthWest,dM}c5i95_Wot,"@SouthwestAir I've called 4 times and every time I get \disconnected\"" after holding longer than 12 minutes. I've been on hold for 17 mins!!"""
102289,570982804034596864,JetBlue,dM}c5i95_Wot,@JetBlue on flight 166 to BOS. No wifi. Are you bleeping kidding me? How am I supposed to get any work done...
102335,571000395268562944,SouthWest,dM}c5i95_Wot,@SouthwestAir what is the % of your flights that actually are on-time?I think that 8 of my last 9 flights with you delayed at least 20 mins
102352,571007817563316224,Delta,dM}c5i95_Wot,@DeltaAssist dl 1570 is still on the ground 30 min late. I have tight connecting in atl dl 897. What is the issue?
102353,571008355965075456,SouthWest,dM}c5i95_Wot,@SouthwestAir you guys are the worst airline I hope u guys go out of business! Your customer service is terrible
102404,571026434174513152,United,dM}c5i95_Wot,@united reimburse me for this cancelled flight
102406,571026666874650624,American,dM}c5i95_Wot,@AmericanAir you guys suck!
102444,571034591286288384,United,dM}c5i95_Wot,@JeromeASF @united do i need to kill anyone for you bc i will
102513,571049578985861120,American,dM}c5i95_Wot,@AmericanAir ruined my vacation but has no customer service for me to speak with.i have to write letter to complain. #customerservicefailure
102514,571050870550495232,United,dM}c5i95_Wot,"As frequent flyers, memos like the one recently sent to pilots with @united leave us with questions. WSJ article: http://t.co/WyNH488HzY"
102577,571070506402590720,AlaskaAir,dM}c5i95_Wot,Seriously @AlaskaAir? Absolutely disgusting. #traveling should not be this gross. http://t.co/ZxnbFK3dv3
102615,571081450478571520,American,dM}c5i95_Wot,"@AmericanAir cancelled flight 3468 due to no crew. No options to BMI tonight, 2.5 hours from home &amp;u wont pay for rental car #YouSuck"
102634,571089367579688960,American,dM}c5i95_Wot,Shame on you @AmericanAir for refusing to apply common sense. Even the customer service guy saw it's stupid! London-Barcelona-London-LAX?!
102687,571103478237392896,SouthWest,dM}c5i95_Wot,"Still sitting at this stupid airport waiting to fly to Buffalo, over a 3 hour delay, @SouthwestAir I wish I could just switch to tomorrow"
102692,571104204649058304,Delta,dM}c5i95_Wot,@deltaassist -- has to be the worst flight I have had in years.   no TV.  no power at seat.  no usb.  all broken.   SFO/ATL long flight.
102793,571138225688973312,American,dM}c5i95_Wot,@AmericanAir Why can't you find someone to load bags on #2997? Been waiting 1.5 hours. #ExecutivePlatunumGoingToDelta
102914,571187037836947456,American,dM}c5i95_Wot,Andddddd we're over an hour delay s/o @AmericanAir
102935,571196477629992960,Delta,dM}c5i95_Wot,@DeltaAssist please hold that plane :-)... late start to AMS from VIE.  Trying to transfer to DL0179 to PDX leaving @ 10 AM and &gt;1 hour.
102981,571280626042560512,Delta,dM}c5i95_Wot,Way to go @DeltaAssist leaving probably an hr late 1st. May not make connection in ATL from IND going to Belize.
102989,571285744179769344,American,dM}c5i95_Wot,Here we go again with @AmericanAir no agent at the counter and the check-in kiosk not working.
103076,571332053507182592,American,dM}c5i95_Wot,"@USAirways You know that we can__t stay no more It ain__t no lie We wanna see you at @AmericanAir  Twitter, bye bye bye http://t.co/xKaGkhIUIj"
103123,571347100832632832,United,dM}c5i95_Wot,Hey @united - Spend less on advertising and more on training your flight attendants not to be so miserable and rude. #UNfriendlyskies
103254,571386239112192000,American,dM}c5i95_Wot,@AmericanAir Call back system is a fail today. You say you'll call in 30 minutes then you call back just to hang up &amp; no return call. #Fail
103266,571389146742136832,United,dM}c5i95_Wot,"@united ran out of de-icing fluid in Aspen and flight delayed over an hour. That's not a weather delay, that's poor planning."
103307,571401425852325888,SouthWest,dM}c5i95_Wot,"WTF RT @robcarpenter81: Oh. Shit. \@SKTV_: We need to talk @SouthwestAir http://t.co/AS6buHzcy2\"""
103356,571411911322898432,American,dM}c5i95_Wot,I__ve been on hold with @americanair for going on 87 minutes now. About to chew my arm off.
103361,571413155072638976,United,dM}c5i95_Wot,"@united Gate agent announced that 3397 is delayed 4 hours because the pilot forgot his tablet, and cannot fly until it is returned to him??"
103459,571427958868439040,American,dM}c5i95_Wot,@JensenAckles @AmericanAir bb everyone need s to wait chill
103460,571428002375995392,American,dM}c5i95_Wot,"@JensenAckles @AmericanAir that's ridiculous!  I'm sorry.  If I could throw a rope up to you, I would !!"
103493,571429080345616384,American,dM}c5i95_Wot,@JensenAckles @AmericanAir  Aw no baby don't get frustrated. Your B-Day's so close. Hey guys pls get my baby to his destination. 
103539,571432947523436544,American,dM}c5i95_Wot,Your app sucks @AmericanAir
103578,571436425557757952,American,dM}c5i95_Wot,@JensenAckles @AmericanAir That is so frustrating for you. Hope you get to go home to family soon.
103624,571442010000793600,American,dM}c5i95_Wot,@AmericanAir  Can you give us some info as to when flight 1387 at dfw might get to a gate? Sitting on the tarmac a while now.
103625,571442017361752064,American,dM}c5i95_Wot,"@AmericanAir flight delayed and I may not even make my connecting flight, which will have me stuck in an airport on my birthday #SMH"
103636,571443103397072896,VirginAmerica,dM}c5i95_Wot,"@VirginAmerica has terrible customer service, just had our flight cancelled 5 hours after I was supposed to leave and they offer nothjng"
103811,571469879334735872,American,dM}c5i95_Wot,@AmericanAir please help me make my @Tedxtexastech talk! Flight cancellations and have been on hold for an hour.  #help
103866,571481854550781952,United,dM}c5i95_Wot,Think it's telling that most of my annoyance with @United's 7hr delay surrounds the time lost on getting yoga homework done.
103958,571502725462138880,SouthWest,dM}c5i95_Wot,"This is the first time I've ever been royally pisses at @SouthwestAir .. Delayed 3 times, gate change and still not boarded.."
104079,571532985553432576,American,dM}c5i95_Wot,Seriously @AmericanAir just hung up on me after cancelling my flight... @USAirways would always help me out.
104092,571534375663353856,American,dM}c5i95_Wot,.@AmericanAir by far the worst customer service I have ever experienced. Some one answer the phone #desperate
104118,571542069392482304,American,dM}c5i95_Wot,@AmericanAir Have been on phone hold for over 3 hours!  You need more reservations agents!  Grrrr.
104206,571600065569013760,American,dM}c5i95_Wot,UPDATE: things are still the worst @flyLAXairport. Keeping doing you @AmericanAir! http://t.co/NK5wiypvOM
104236,571620908709900288,American,dM}c5i95_Wot,@AmericanAir why did your automated system call me back only to put me on hold for almost 2 hours now? Really frustrating.
104251,571633890294571008,American,dM}c5i95_Wot,@AmericanAir A huge complaint is on its way. #Ridiculous
104254,571634782234398720,American,dM}c5i95_Wot,@AmericanAir I have been on hold from a call back from you guys for 4 hours just so I can get a confirmed seat to PR on a flight you changed
104336,571665859766190080,American,dM}c5i95_Wot,@AmericanAir is the worst airline I have ever traveled with. You guys SUCK
104384,571677042988589056,United,dM}c5i95_Wot,@united you suck 
104406,571680149231566848,American,dM}c5i95_Wot,"@AmericanAir Need find info on \Trip in Vain\"" per customer service rep I talked to last night (cancelled flight to DFW = missed conference)"""
104440,571686135497244672,American,dM}c5i95_Wot,@AmericanAir Stuck in Dallas. You'd think you guys would have more ticketing stations open. #sonotimpressed
104450,571687822765240320,American,dM}c5i95_Wot,"@USDOT how do you make a formal complaint when on tarmac for 3+ hrs? #AA125 @AmericanAir 2/27/15 2+ hours @ gate, over 3 on tarmac. #horrid"
104451,571688219714170880,American,dM}c5i95_Wot,"@AmericanAir callbacks \in more than 2 hours\""....completely unacceptable.  It has been that way for over 12 hours.  How do I get home?"""
104456,571688996499296256,SouthWest,dM}c5i95_Wot,"@SouthwestAir after 2 delayed flights, a reroute &amp; 13 hours at the airport I finally arrived in CLT at 1am last night. My bag did not!"
104533,571703948945571840,American,dM}c5i95_Wot,"@AmericanAir flight to Cancun delayed 2 hours, can we get some compensation?!"
104573,571713698026287104,American,dM}c5i95_Wot,"@AmericanAir keep EP past 8 years. Low chance to upgrade from 2014. 3 system wide about to expire today. EP is useless now, time to switch!"
104577,571714165343199232,American,dM}c5i95_Wot,"@AmericanAir you people still suck, don't tell anyone anything! No wonder you went bankrupt"
104617,571719174566903808,American,dM}c5i95_Wot,@AmericanAir Flight 813 Sitting on plane still over a hour after scheduled take-off is unacceptable. Quit making excuses and do something!
104655,571726599206273024,United,dM}c5i95_Wot,@united of course! Your CS chuckled and told me my day was about to get worse because UA wouldnt be taking responsibility
104703,571737077093539840,American,dM}c5i95_Wot,Been on hold for 3+ hours with @AmericanAir gold service desk. #frustrated
104708,571738255017689088,American,dM}c5i95_Wot,@AmericanAir  how do we find luggage after a 22 hour delay
104722,571739796948697088,SouthWest,dM}c5i95_Wot,I get to spend my whole weekend stuck in Dallas because @AmericanAir and @Delta are pussies. @SouthwestAir was flying no problems. Bitches.
104749,571741322735955968,SouthWest,dM}c5i95_Wot,@ColleenB123 @SouthwestAir UGH MY AUNT LIVES THERE FML
104903,571757674725023744,Delta,dM}c5i95_Wot,"@DeltaAssist ordered my Diamond Choice benefits, but have not gotten Skyclub passes. Any idea why the delay?"
104941,571766495702876160,JetBlue,dM}c5i95_Wot,@JetBlue website #fail. Lost my car booking @Hertz. Prompts me to re-enter information for finding flights or checking into flights.
104975,571773223345389568,American,dM}c5i95_Wot,@AmericanAir Can I get a refund for EAETZQ? AA120 from LAS to JFK tomorrow morning cancelled.
